,0,1,2,3,4,5,6,7,8,9,10
4743,61,54,86,2897,7821,2948,836,3737,1608,706,661
4744,53,64,124,25464,2089,3745,6489,2228,891,456,542
4745,53,64,86,25464,2089,3745,6489,2228,891,456,542
4746,69,60,45,2155,1020,594,568,2755,722,827,426
4747,69,60,-238,2155,1020,594,568,2755,722,827,426
4748,40,51,183,127505,76577,9964,2767,5088,787,487,1722
4749,40,51,82,127505,76577,9964,2767,5088,787,487,1722
4750,34,50,91,74201,13690,3237,358,450,1123,576,705
4751,34,50,-284,74201,13690,3237,358,450,1123,576,705
4752,35,29,211,712447,125025,17662,19183,25030,11588,3944,4831
4753,35,29,116,712447,125025,17662,19183,25030,11588,3944,4831
4754,14,21,105,44824,49727,5355,1574,3108,1594,1186,687
4755,14,21,82,44824,49727,5355,1574,3108,1594,1186,687
4756,40,30,59,2656,2979,979,1250,1206,1090,673,906
4757,40,30,74,2656,2979,979,1250,1206,1090,673,906
4758,47,30,93,208,3918,683,1026,2199,741,473,614
4759,47,30,60,208,3918,683,1026,2199,741,473,614
4760,61,38,105,3229,1868,655,1494,1704,2132,700,445
4761,61,38,-406,3229,1868,655,1494,1704,2132,700,445
4762,57,54,87,96546,52258,24506,14959,1634,1797,1021,217
4763,57,54,74,96546,52258,24506,14959,1634,1797,1021,217
4764,41,47,245,1911040,292608,40687,20529,15781,8349,5917,8677
4765,35,54,80,193407,72293,30298,15233,11921,5748,2421,4246
4766,35,54,65,193407,72293,30298,15233,11921,5748,2421,4246
4767,27,53,122,12089,8252,604,4402,3750,2991,2491,796
4768,27,53,65,12089,8252,604,4402,3750,2991,2491,796
4769,43,47,-325,5319,7174,682,3612,3639,1569,1748,1894
4770,43,47,105,5319,7174,682,3612,3639,1569,1748,1894
4771,47,56,83,468016,21213,10017,3870,2190,1527,713,443
4772,47,56,89,468016,21213,10017,3870,2190,1527,713,443
4773,60,56,104,1793,1112,730,798,716,732,591,180
4774,60,56,81,1793,1112,730,798,716,732,591,180
4775,60,66,45,2074,798,209,1564,538,622,369,521
4776,60,66,90,2074,798,209,1564,538,622,369,521
4777,63,74,77,1570,1728,1630,1253,837,1273,701,401
4778,63,74,106,1570,1728,1630,1253,837,1273,701,401
4779,88,70,51,1362,583,489,1141,1023,2120,333,1031
4780,88,70,50,1362,583,489,1141,1023,2120,333,1031
4781,81,69,67,2544,2590,363,1666,766,551,356,945
4782,81,69,84,2544,2590,363,1666,766,551,356,945
4783,90,60,76,1759,615,54,631,632,862,677,969
4784,90,60,89,1759,615,54,631,632,862,677,969
4785,81,56,-323,4883,6046,2253,2359,1154,775,406,335
4786,81,56,160,4883,6046,2253,2359,1154,775,406,335
4787,69,51,80,70543,10403,2508,2381,4766,3408,2370,1564
4788,69,51,113,70543,10403,2508,2381,4766,3408,2370,1564
4789,70,54,48,5008,4222,3246,2039,2324,1640,1283,1115
4790,70,54,115,5008,4222,3246,2039,2324,1640,1283,1115
4791,61,61,82,4679,5199,3490,1137,796,1667,1438,852
4792,61,61,68,4679,5199,3490,1137,796,1667,1438,852
4793,78,64,82,1364,514,1226,258,198,1106,495,1035
4794,78,64,-103,1364,514,1226,258,198,1106,495,1035
4795,70,56,39,220813,86841,928,11004,9281,9866,4534,1975
4796,70,56,89,220813,86841,928,11004,9281,9866,4534,1975
4797,66,47,123,9795,5528,619,1856,3502,822,646,458
4798,66,44,43,1679,2861,866,1380,876,795,1388,556
4799,66,44,45,1679,2861,866,1380,876,795,1388,556
4800,57,35,67,1669,6014,2678,214,2919,1553,1047,583
4801,57,35,91,1669,6014,2678,214,2919,1553,1047,583
4802,70,41,131,5237,3867,1096,1010,1449,3355,741,1083
4803,70,41,97,5237,3867,1096,1010,1449,3355,741,1083
4804,63,37,38,128287,19243,1010,2205,970,735,256,319
4805,63,37,65,128287,19243,1010,2205,970,735,256,319
4806,54,17,52,110552,39766,2036,1774,3016,2481,837,980
4807,54,17,87,110552,39766,2036,1774,3016,2481,837,980
4808,57,27,52,2690,1928,2813,471,1466,1303,366,550
4809,57,27,75,2690,1928,2813,471,1466,1303,366,550
4810,41,35,69,1646,7845,3086,2757,2058,1001,1035,1458
4811,41,35,67,1646,7845,3086,2757,2058,1001,1035,1458
4812,60,54,71,981,1323,2819,1724,1085,1899,599,396
4813,60,54,107,981,1323,2819,1724,1085,1899,599,396
4814,61,60,604,121894,61973,4243,4445,3431,5171,1873,2457
4815,61,60,106,121894,61973,4243,4445,3431,5171,1873,2457
4816,43,43,293,121224,94011,9490,4794,11970,2764,1083,826
4817,43,43,130,121224,94011,9490,4794,11970,2764,1083,826
4818,44,43,39,92712,23681,13547,5579,5674,3662,777,688
4819,44,43,81,92712,23681,13547,5579,5674,3662,777,688
4820,44,43,73,92712,23681,13547,5579,5674,3662,777,688
4821,44,43,107,92712,23681,13547,5579,5674,3662,777,688
4822,29,60,90,10394,19218,4342,2063,2122,571,997,1140
4823,29,60,-178,10394,19218,4342,2063,2122,571,997,1140
4824,44,64,91,73804,13585,2572,2112,7851,3093,548,402
4825,44,64,75,73804,13585,2572,2112,7851,3093,548,402
4826,47,67,84,5859,4471,1865,3511,1517,945,415,628
4827,47,67,57,5859,4471,1865,3511,1517,945,415,628
4828,47,51,50,1663,6283,2531,1772,2459,1832,881,405
4829,47,51,10,1663,6283,2531,1772,2459,1832,881,405
4830,60,66,-182,10436,2649,2318,3874,405,1058,900,861
4831,60,66,68,10436,2649,2318,3874,405,1058,900,861
4832,51,75,103,66996,19527,8871,2487,4723,1903,935,787
4833,51,75,91,66996,19527,8871,2487,4723,1903,935,787
4834,43,66,122,37446,23210,7726,1812,2761,1086,969,197
4835,43,66,150,37446,23210,7726,1812,2761,1086,969,197
4836,26,63,73,52072,20547,4507,2599,1411,618,236,194
4837,26,63,84,52072,20547,4507,2599,1411,618,236,194
4838,29,50,176,8788,4085,2161,955,2500,1307,903,836
4839,24,34,-234,41952,83535,4420,3688,9303,2931,559,1262
4840,24,34,247,41952,83535,4420,3688,9303,2931,559,1262
4841,29,27,827,1212772,52106,2807,9481,8246,4512,5304,3080
4842,29,27,36,1212772,52106,2807,9481,8246,4512,5304,3080
4843,29,27,59,339412,9228,3135,1841,2972,957,371,275
4844,29,27,9,339412,9228,3135,1841,2972,957,371,275
4845,43,38,84,78803,10312,3241,13242,8061,3143,5433,13653
4846,43,38,140,78803,10312,3241,13242,8061,3143,5433,13653
4847,24,17,92,76718,29920,647,1144,1665,534,195,475
4848,24,17,91,76718,29920,647,1144,1665,534,195,475
4849,43,35,33,15656,5643,2070,3211,2146,3329,762,426
4850,43,35,-259,15656,5643,2070,3211,2146,3329,762,426
4851,30,47,117,88616,8631,4971,1035,1334,227,239,218
4852,30,47,73,88616,8631,4971,1035,1334,227,239,218
4853,34,41,55,17733,5188,2537,1140,1124,1204,729,263
4854,34,41,76,17733,5188,2537,1140,1124,1204,729,263
4855,50,70,101,5452,4191,4231,2861,549,1706,782,442
4856,50,70,101,5452,4191,4231,2861,549,1706,782,442
4857,40,83,88,10414,5022,8418,1765,908,1197,868,493
4858,40,83,55,10414,5022,8418,1765,908,1197,868,493
4859,56,87,75,2299,1766,1717,858,594,600,554,716
4860,56,87,72,2299,1766,1717,858,594,600,554,716
4861,63,88,89,2671,1880,201,2194,889,1721,736,677
4862,63,88,113,2671,1880,201,2194,889,1721,736,677
4863,74,80,69,1594,984,918,528,931,1143,540,1389
4864,74,80,52,1594,984,918,528,931,1143,540,1389
4865,78,67,77,5200,6426,2504,2317,2865,1579,456,1223
4866,78,67,65,5200,6426,2504,2317,2865,1579,456,1223
4867,70,60,76,8431,8906,3052,908,1510,756,703,680
4868,70,60,71,8431,8906,3052,908,1510,756,703,680
4869,54,67,59,12490,3295,4913,2245,2247,562,437,1631
4870,54,67,56,12490,3295,4913,2245,2247,562,437,1631
4871,38,64,42,7852,15929,4098,2900,959,1237,786,796
4872,24,60,197,69632,21874,4018,2850,4052,790,927,1006
4873,24,60,87,69632,21874,4018,2850,4052,790,927,1006
4874,10,47,99,106130,124597,10050,6162,7030,1348,1920,1660
4875,10,47,75,106130,124597,10050,6162,7030,1348,1920,1660
4876,14,43,83,5241,2918,1855,2872,2103,736,535,997
4877,14,43,128,5241,2918,1855,2872,2103,736,535,997
4878,26,54,117,1571,1367,2607,2059,1380,1213,480,941
4879,26,54,37,1571,1367,2607,2059,1380,1213,480,941
4880,37,74,50,5361,1594,5204,1815,1818,912,339,535
4881,37,74,121,5361,1594,5204,1815,1818,912,339,535
4882,61,97,55,3817,1109,2729,2346,685,1286,397,549
4883,61,97,82,3817,1109,2729,2346,685,1286,397,549
4884,66,90,49,3403,3171,1302,1268,3322,1187,597,893
4885,66,90,194,3403,3171,1302,1268,3322,1187,597,893
4886,69,75,83,1731385,18623,3285,9337,19807,8628,9665,1805
4887,69,75,-5,1731385,18623,3285,9337,19807,8628,9665,1805
4888,70,63,1,182248,63122,28709,17485,7711,15110,2939,1756
4889,70,63,29,182248,63122,28709,17485,7711,15110,2939,1756
4890,63,50,59,83309,27613,11605,2539,6194,2826,3216,3782
4891,63,50,24,83309,27613,11605,2539,6194,2826,3216,3782
4892,63,51,101,1827,3876,1175,1279,1759,1466,625,545
4893,63,51,121,1827,3876,1175,1279,1759,1466,625,545
4894,56,48,28,9644,7649,196,1711,941,1244,252,475
4895,56,48,73,9644,7649,196,1711,941,1244,252,475
4896,66,48,101,1374,1052,466,1008,383,969,886,721
4897,66,48,129,1374,1052,466,1008,383,969,886,721
4898,66,51,107,16673,22976,8958,6688,3521,2767,534,390
4899,66,51,101,16673,22976,8958,6688,3521,2767,534,390
4900,61,57,132,3688,2386,1838,1397,1922,753,707,1001
4901,61,57,33,3688,2386,1838,1397,1922,753,707,1001
4902,63,67,116,6396,2405,979,1970,2075,886,369,920
4903,63,67,49,6396,2405,979,1970,2075,886,369,920
4904,56,74,84,8088,2933,1976,4113,1544,1284,873,400
4905,56,74,36,8088,2933,1976,4113,1544,1284,873,400
4906,70,66,66,517,1784,412,823,1795,1494,837,508
4907,70,66,86,517,1784,412,823,1795,1494,837,508
4908,77,64,116,1689,2451,1153,1989,1204,1575,1393,731
4909,77,64,100,1689,2451,1153,1989,1204,1575,1393,731
4910,70,63,57,75758,4118,1766,662,960,508,329,135
4911,70,63,66,75758,4118,1766,662,960,508,329,135
4912,69,70,98,24739,1724,2835,6573,882,1309,941,1076
4913,67,81,56,2295,1314,829,1062,564,1152,663,483
4914,67,81,49,2295,1314,829,1062,564,1152,663,483
4915,64,87,83,3335,2423,2932,1762,1113,1216,493,1072
4916,64,87,57,3335,2423,2932,1762,1113,1216,493,1072
4917,75,90,75,2510,1609,2175,775,1190,1466,835,714
4918,75,90,76,2510,1609,2175,775,1190,1466,835,714
4919,84,78,52,5752,802,1853,834,1398,1452,499,504
4920,84,78,85,5752,802,1853,834,1398,1452,499,504
4921,77,83,104,967,1142,1096,1811,979,566,538,419
4922,77,83,96,967,1142,1096,1811,979,566,538,419
4923,80,80,73,3038,884,383,2922,2065,1270,736,291
4924,80,80,37,3038,884,383,2922,2065,1270,736,291
4925,81,70,64,2234,2349,282,1245,1487,1736,1017,434
4926,81,70,65,2234,2349,282,1245,1487,1736,1017,434
4927,69,74,102,2869,4342,1941,2731,615,828,1724,738
4928,69,74,80,2869,4342,1941,2731,615,828,1724,738
4929,88,60,101,1118,850,886,933,2163,3413,1957,373
4930,88,60,67,1118,850,886,933,2163,3413,1957,373
4931,88,60,92,856,1663,1350,2501,2790,1565,1080,710
4932,88,60,92,856,1663,1350,2501,2790,1565,1080,710
4933,84,70,-13,4060,890,1546,2544,2303,1371,939,994
4934,84,70,101,4060,890,1546,2544,2303,1371,939,994
4935,80,61,93,53120,30557,5830,4933,3604,1796,507,1270
4936,80,61,53,53120,30557,5830,4933,3604,1796,507,1270
4937,66,70,87,1514,1684,2425,1157,532,1377,1286,655
4938,66,70,64,1514,1684,2425,1157,532,1377,1286,655
4939,74,63,89,2070,2277,602,1185,1201,2744,606,816
4940,74,63,80,2070,2277,602,1185,1201,2744,606,816
4941,66,60,55,4010,3134,3046,2903,3480,1140,668,758
4942,60,50,137,63505,101958,10361,1918,4880,2176,1765,1303
4943,60,50,122,63505,101958,10361,1918,4880,2176,1765,1303
4944,60,50,84,63505,101958,10361,1918,4880,2176,1765,1303
4945,60,50,64,63505,101958,10361,1918,4880,2176,1765,1303
4946,48,57,66,1217,4378,3912,1598,960,1513,592,1527
4947,48,57,48,1217,4378,3912,1598,960,1513,592,1527
4948,56,56,44,495,1073,1220,679,1235,1098,988,411
4949,56,56,307,495,1073,1220,679,1235,1098,988,411
4950,63,67,92,88903,29038,6924,4672,1328,1832,753,1095
4951,63,67,70,88903,29038,6924,4672,1328,1832,753,1095
4952,63,61,114,5014,4211,554,2238,1315,1485,868,473
4953,63,61,75,5014,4211,554,2238,1315,1485,868,473
4954,69,60,-140,7712,5895,3499,3396,1837,3895,3103,1068
4955,69,60,100,7712,5895,3499,3396,1837,3895,3103,1068
4956,47,61,128,1038329,172142,113681,11336,24603,6770,2268,2446
4957,47,61,145,1038329,172142,113681,11336,24603,6770,2268,2446
4958,37,50,67,53012,76704,3789,5258,1352,1149,677,489
4959,37,50,113,53012,76704,3789,5258,1352,1149,677,489
4960,23,35,156,24821,57157,2327,4004,2101,2372,708,893
4961,23,35,214,24821,57157,2327,4004,2101,2372,708,893
4962,4,26,107,143346,36844,9452,760,2534,1515,383,355
4963,4,26,81,143346,36844,9452,760,2534,1515,383,355
4964,17,24,97,63913,19074,12033,2549,4506,4324,1693,1818
4965,17,24,104,63913,19074,12033,2549,4506,4324,1693,1818
4966,37,41,193,50961,8323,2029,8912,5742,2342,1289,1115
4967,37,41,-104,50961,8323,2029,8912,5742,2342,1289,1115
4968,38,50,107,1536763,339019,73508,21999,52204,19031,13559,27140
4969,38,50,150,1536763,339019,73508,21999,52204,19031,13559,27140
4970,41,53,-12,73813,32767,8472,4594,1518,2571,921,801
4971,41,53,128,73813,32767,8472,4594,1518,2571,921,801
4972,26,27,56,360011,146655,1447,5535,6505,2679,1644,1381
4973,26,27,103,360011,146655,1447,5535,6505,2679,1644,1381
4974,21,23,72,29329,22577,4665,3075,1822,1750,793,704
4975,21,23,80,29329,22577,4665,3075,1822,1750,793,704
4976,30,30,87,2839,2401,2252,826,2341,976,1403,568
4977,30,30,-27,2839,2401,2252,826,2341,976,1403,568
4978,29,24,24,18527,13925,1710,1830,2856,789,1288,994
4979,29,24,56,18527,13925,1710,1830,2856,789,1288,994
4980,51,38,35,45438,7488,1641,364,1452,2943,1201,940
4981,51,38,59,45438,7488,1641,364,1452,2943,1201,940
4982,67,41,41,12248,5890,1026,3173,669,3980,967,1404
4983,67,41,96,12248,5890,1026,3173,669,3980,967,1404
4984,74,35,69,2004,2139,156,1248,1678,1195,462,462
4985,74,35,73,2004,2139,156,1248,1678,1195,462,462
4986,74,53,80,2989,4486,6061,3358,2867,677,1143,1037
4987,64,51,85,6778,10392,551,1362,1461,1132,1168,823
4988,64,51,6,6778,10392,551,1362,1461,1132,1168,823
4989,48,60,93,5428,7443,6014,3752,1030,849,808,1439
4990,48,60,67,5428,7443,6014,3752,1030,849,808,1439
4991,37,57,80,3801,10592,980,2024,1311,1226,524,398
4992,37,57,80,3801,10592,980,2024,1311,1226,524,398
4993,47,54,87,1707,1414,1336,1504,1100,858,1012,873
4994,47,54,80,1707,1414,1336,1504,1100,858,1012,873
4995,56,69,103,780,2915,3879,217,2078,1909,977,922
4996,56,69,-157,780,2915,3879,217,2078,1909,977,922
4997,56,54,80,75263,62480,17106,2777,13171,4495,1215,1050
4998,56,54,88,75263,62480,17106,2777,13171,4495,1215,1050
4999,53,61,68,6552,8223,3835,2196,3304,881,725,1642
5000,53,61,124,6552,8223,3835,2196,3304,881,725,1642
5001,61,51,75,2238,1005,606,373,1532,1080,1748,552
5002,61,51,135,2238,1005,606,373,1532,1080,1748,552
5003,44,30,103,157509,89128,2778,5656,9728,2738,1010,743
5004,44,30,87,157509,89128,2778,5656,9728,2738,1010,743
5005,51,47,-308,807,2156,5125,1956,2365,1322,1045,1260
5006,51,47,419,807,2156,5125,1956,2365,1322,1045,1260
5007,53,38,91,114502,15288,935,2740,3267,1294,681,382
5008,53,38,-354,114502,15288,935,2740,3267,1294,681,382
5009,43,43,106,122222,27714,11161,8937,7398,7103,3512,1248
5010,43,43,-233,122222,27714,11161,8937,7398,7103,3512,1248
5011,51,56,155,65893,25475,8843,3275,5696,3456,770,1814
5012,51,56,-36,65893,25475,8843,3275,5696,3456,770,1814
5013,50,41,50,284879,17565,4681,1801,2419,2552,891,1208
5014,50,41,114,284879,17565,4681,1801,2419,2552,891,1208
5015,48,50,97,78770,10845,2821,3142,1783,1022,489,855
5016,48,50,91,78770,10845,2821,3142,1783,1022,489,855
5017,50,51,340,2362,2372,1886,1088,1537,935,926,1435
5018,50,51,105,2362,2372,1886,1088,1537,935,926,1435
5019,44,54,80,140256,5826,2960,1597,3439,570,223,273
5020,44,54,88,140256,5826,2960,1597,3439,570,223,273
5021,53,54,180,5832,2911,787,635,987,1251,783,809
5022,63,51,115,63739,18770,1821,7123,4974,6153,2024,543
5023,63,51,82,63739,18770,1821,7123,4974,6153,2024,543
5024,50,43,101,93988,137700,8800,28441,5224,5959,4436,2650
5025,50,43,131,93988,137700,8800,28441,5224,5959,4436,2650
5026,43,27,-300,149049,179787,14170,7178,13385,4202,810,818
5027,43,27,209,149049,179787,14170,7178,13385,4202,810,818
5028,29,20,7,962081,60855,3749,5832,10303,3088,3766,1399
5029,29,20,140,962081,60855,3749,5832,10303,3088,3766,1399
5030,8,7,65,2073699,353602,12930,13607,8801,5146,1700,1468
5031,8,7,113,2073699,353602,12930,13607,8801,5146,1700,1468
5032,10,21,-17,27679,16249,18449,20838,14143,2406,1590,874
5033,10,21,137,27679,16249,18449,20838,14143,2406,1590,874
5034,14,24,64,54904,30820,2098,3122,4205,1374,685,1025
5035,14,24,2,54904,30820,2098,3122,4205,1374,685,1025
5036,8,26,260,1102526,101089,3670,18757,27166,2996,4636,960
5037,8,26,241,1102526,101089,3670,18757,27166,2996,4636,960
5038,20,47,33,54096,7161,1687,3698,1990,714,483,178
5039,20,47,61,54096,7161,1687,3698,1990,714,483,178
5040,21,29,97,633169,42663,3780,6174,6954,3291,1063,917
5041,21,29,93,633169,42663,3780,6174,6954,3291,1063,917
5042,24,35,91,90583,32099,5409,3900,2571,2489,502,290
5043,24,35,7,90583,32099,5409,3900,2571,2489,502,290
5044,30,57,-71,611183,72010,83913,89817,23008,10984,6311,4794
5045,30,57,90,611183,72010,83913,89817,23008,10984,6311,4794
5046,30,54,90,2082717,110085,23683,31015,13861,9345,2738,1200
5047,30,54,84,2082717,110085,23683,31015,13861,9345,2738,1200
5048,34,78,83,3404,2286,8630,289,1065,959,745,345
5049,34,78,72,3404,2286,8630,289,1065,959,745,345
5050,38,100,35,5478,2722,7480,1022,739,1134,483,1241
5051,38,100,16,5478,2722,7480,1022,739,1134,483,1241
5052,51,91,41,4973,1324,2107,1099,1638,1040,435,545
5053,51,91,213,4973,1324,2107,1099,1638,1040,435,545
5054,50,97,96,47852,35742,15239,15500,4700,3478,741,1110
5055,50,97,83,47852,35742,15239,15500,4700,3478,741,1110
5056,53,94,72,6499,1448,3420,3169,2586,998,595,738
5057,61,83,84,1314,1315,692,1620,1134,1102,1770,582
5058,61,83,-331,1314,1315,692,1620,1134,1102,1770,582
5059,41,74,103,84357,18181,2416,2487,1760,484,322,76
5060,41,74,97,84357,18181,2416,2487,1760,484,322,76
5061,48,70,-45,5540,16382,11365,3009,3032,3328,1357,482
5062,48,70,135,5540,16382,11365,3009,3032,3328,1357,482
5063,44,60,84,638143,97769,45748,9032,18132,11534,8306,3542
5064,44,60,636,638143,97769,45748,9032,18132,11534,8306,3542
5065,35,54,98,104549,23747,8149,4439,3619,2948,1818,1742
5066,35,54,42,104549,23747,8149,4439,3619,2948,1818,1742
5067,38,53,-50,61433,53813,4641,8789,6222,2692,999,479
5068,38,53,72,61433,53813,4641,8789,6222,2692,999,479
5069,26,38,-101,1953796,406698,24169,41250,15490,11600,4298,4286
5070,26,38,90,1953796,406698,24169,41250,15490,11600,4298,4286
5071,26,27,73,2064039,100224,16509,2254,18707,8690,3659,1945
5072,26,27,68,2064039,100224,16509,2254,18707,8690,3659,1945
5073,30,30,120,4091,1644,2167,1409,2832,704,905,395
5074,30,30,-186,4091,1644,2167,1409,2832,704,905,395
5075,34,50,81,49752,25827,4536,36784,2492,3125,1192,1639
5076,34,50,105,49752,25827,4536,36784,2492,3125,1192,1639
5077,47,57,-243,24470,6480,599,2601,1409,1497,280,1713
5078,47,57,48,24470,6480,599,2601,1409,1497,280,1713
5079,35,54,-40,46124,25473,2205,1019,1273,502,211,162
5080,35,54,83,46124,25473,2205,1019,1273,502,211,162
5081,27,50,113,48969,9269,2587,1199,795,656,712,312
5082,27,50,83,48969,9269,2587,1199,795,656,712,312
5083,35,44,60,3355,4426,4447,1079,939,997,1118,582
5084,35,44,70,3355,4426,4447,1079,939,997,1118,582
5085,26,48,-140,2554,4949,405,2437,874,464,1092,1383
5086,26,48,-23,2554,4949,405,2437,874,464,1092,1383
5087,30,48,163,238025,63165,2344,5332,5040,2263,1146,1289
5088,30,48,130,238025,63165,2344,5332,5040,2263,1146,1289
5089,17,43,168,932957,109693,25218,2841,7006,1193,1977,864
5090,17,43,120,932957,109693,25218,2841,7006,1193,1977,864
5091,14,27,160,119887,31340,3269,3658,3972,2920,1752,1676
5092,14,27,-275,119887,31340,3269,3658,3972,2920,1752,1676
5093,11,26,443,52228,12180,4785,1700,1494,796,565,196
5094,11,26,-18,52228,12180,4785,1700,1494,796,565,196
5095,16,34,70,759361,161163,27917,13405,43752,11297,4786,2250
5096,48,38,44,3465,2168,369,1494,944,1937,438,515
5097,48,38,145,3465,2168,369,1494,944,1937,438,515
5098,41,38,91,71358,73721,11986,1198,3181,2420,803,396
5099,41,38,675,71358,73721,11986,1198,3181,2420,803,396
5100,51,23,90,155369,18721,375,2891,7092,3393,723,366
5101,51,23,49,155369,18721,375,2891,7092,3393,723,366
5102,66,27,17,648041,107695,39364,22384,51933,68944,41934,20400
5103,66,27,700,648041,107695,39364,22384,51933,68944,41934,20400
5104,51,20,214,158355,15282,896,2655,2804,1278,368,502
5105,51,20,64,158355,15282,896,2655,2804,1278,368,502
5106,60,14,108,56449,15549,612,1251,1251,1694,990,1131
5107,60,14,49,56449,15549,612,1251,1251,1694,990,1131
5108,60,34,16,6666,6835,1423,6521,2782,2039,1043,627
5109,60,34,71,6666,6835,1423,6521,2782,2039,1043,627
5110,38,35,118,150703,65512,19576,5757,5935,2370,727,420
5111,38,35,5,150703,65512,19576,5757,5935,2370,727,420
5112,29,37,100,271554,60102,7994,7076,4396,1906,2295,1113
5113,29,37,119,271554,60102,7994,7076,4396,1906,2295,1113
5114,38,56,53,1022,920,517,2563,2374,1118,448,601
5115,38,56,22,1022,920,517,2563,2374,1118,448,601
5116,23,44,64,72892,15076,1904,2554,3681,395,224,153
5117,23,44,-233,72892,15076,1904,2554,3681,395,224,153
5118,30,50,64,152949,22500,10603,7407,9235,2800,929,773
5119,30,50,41,152949,22500,10603,7407,9235,2800,929,773
5120,44,61,101,49806,3399,3626,2308,2817,1648,1496,700
5121,44,61,609,49806,3399,3626,2308,2817,1648,1496,700
5122,26,48,102,168786,98180,16252,2290,5492,2876,1039,1075
5123,26,48,82,168786,98180,16252,2290,5492,2876,1039,1075
5124,30,40,77,2217208,363324,24766,22304,14005,16215,4934,2372
